elec_demand_CO1,elec_demand_FL1,elec_demand_GC1,elec_demand_GC2,elec_demand_GC3,elec_demand_GC4,elec_demand_ID1,elec_demand_KY1,elec_demand_MT1,elec_demand_NE1,elec_demand_OK1,elec_demand_TX2,elec_demand_WY1,elec_demand_eastern0,elec_demand_eastern1,elec_demand_eastern2,elec_demand_eastern3,elec_demand_eastern4,elec_demand_eastern5,elec_demand_eastern6,elec_demand_western1,elec_demand_western2,elec_demand_western3
10494.0,31910.0,11414.0,16507.0,5081.0,9651.0,3392.0,9681.0,2259.0,5826.0,9101.0,38501.0,3266.0,114184.0,3952.0,30771.0,26069.0,81778.0,51564.0,18058.0,23571.0,53960.0,16847.0
10663.0,32723.0,11407.0,16498.0,5077.0,9924.0,3552.0,9745.0,2412.0,5877.0,9203.0,38477.0,3367.0,114465.0,4121.0,32332.0,26519.0,83622.0,52302.0,18506.0,24763.0,54988.0,17420.0
11205.0,33499.0,11643.0,16838.0,5182.0,9794.0,3908.0,9917.0,2560.0,5940.0,9283.0,39270.0,3428.0,116041.0,4194.0,32792.0,26705.0,83809.0,52741.0,18155.0,26619.0,56856.0,17732.0
11356.0,35417.0,12086.0,17479.0,5379.0,10091.0,4128.0,10196.0,2594.0,5933.0,9394.0,40770.0,3363.0,118360.0,4164.0,33257.0,27355.0,86287.0,53966.0,18474.0,28209.0,60408.0,17872.0
11531.0,37904.0,12606.0,18231.0,5610.0,10638.0,4227.0,10483.0,2645.0,5972.0,9582.0,42520.0,3402.0,120629.0,4350.0,34398.0,28495.0,89326.0,55451.0,18844.0,28543.0,60908.0,17938.0
11748.0,39864.0,13033.0,18848.0,5801.0,11124.0,4218.0,10766.0,2673.0,6070.0,9868.0,43960.0,3408.0,122014.0,4353.0,35278.0,29539.0,92385.0,56783.0,18955.0,28352.0,61782.0,18238.0
12134.0,41067.0,13477.0,19491.0,5998.0,11588.0,4270.0,10932.0,2698.0,6045.0,10017.0,45458.0,3486.0,121800.0,4384.0,35742.0,30340.0,93801.0,57465.0,18787.0,28477.0,64082.0,18691.0
12188.0,41527.0,13694.0,19804.0,6095.0,11988.0,4276.0,10994.0,2708.0,6042.0,9968.0,46189.0,3508.0,121460.0,4372.0,35707.0,30661.0,94548.0,57425.0,18670.0,28412.0,65670.0,19111.0
12082.0,41226.0,13705.0,19821.0,6100.0,12255.0,4207.0,10990.0,2681.0,6034.0,9918.0,46228.0,3498.0,121019.0,4400.0,35687.0,30809.0,94901.0,57156.0,18481.0,28078.0,66395.0,19334.0
11963.0,41067.0,13691.0,19799.0,6094.0,12384.0,4106.0,10927.0,2650.0,6099.0,9871.0,46177.0,3488.0,121163.0,4384.0,35323.0,30804.0,95073.0,56869.0,18531.0,27687.0,66057.0,19588.0
11915.0,40752.0,13485.0,19501.0,6002.0,12487.0,4027.0,10941.0,2623.0,6144.0,9980.0,45482.0,3472.0,122919.0,4378.0,35131.0,30935.0,94875.0,56692.0,18770.0,27253.0,66159.0,19795.0
11825.0,40898.0,13350.0,19305.0,5942.0,12335.0,3952.0,11016.0,2643.0,6274.0,10195.0,45025.0,3529.0,124949.0,4515.0,35577.0,31011.0,94715.0,57195.0,19455.0,26963.0,65927.0,20091.0
11874.0,41240.0,13417.0,19402.0,5971.0,12204.0,3936.0,11115.0,2655.0,6239.0,10156.0,45253.0,3531.0,124095.0,4442.0,36069.0,30905.0,95030.0,58052.0,20564.0,27002.0,66157.0,20334.0
11983.0,41158.0,13190.0,19075.0,5871.0,12254.0,3999.0,10957.0,2693.0,6099.0,9914.0,44490.0,3573.0,120875.0,4486.0,36202.0,30707.0,95305.0,57636.0,20622.0,27516.0,66605.0,20470.0
12418.0,39634.0,12726.0,18405.0,5665.0,11984.0,4115.0,10499.0,2741.0,5864.0,9457.0,42927.0,3613.0,114639.0,4393.0,35587.0,29876.0,93097.0,56099.0,19954.0,28445.0,67595.0,20971.0
12341.0,37228.0,11990.0,17340.0,5337.0,11450.0,4232.0,9952.0,2719.0,5618.0,8977.0,40443.0,3597.0,108162.0,4266.0,34413.0,28552.0,89221.0,53447.0,18807.0,29101.0,70705.0,20736.0
12097.0,34544.0,11232.0,16244.0,4999.0,10746.0,4175.0,9371.0,2650.0,5428.0,8555.0,37885.0,3519.0,102967.0,4014.0,32655.0,27196.0,84604.0,50683.0,17505.0,28921.0,71473.0,20129.0
11695.0,31552.0,10590.0,15315.0,4713.0,10017.0,4065.0,8895.0,2529.0,5307.0,8340.0,35719.0,3397.0,98909.0,3806.0,31282.0,25847.0,80133.0,48988.0,16204.0,28036.0,69601.0,19472.0
11213.0,29640.0,10166.0,14703.0,4525.0,9434.0,3890.0,8658.0,2385.0,5231.0,8199.0,34291.0,3279.0,98991.0,3580.0,30057.0,24955.0,77894.0,48032.0,15924.0,26853.0,66865.0,18629.0
10756.0,29059.0,9959.0,14404.0,4433.0,9207.0,3700.0,8678.0,2291.0,5313.0,8333.0,33595.0,3242.0,100862.0,3606.0,29999.0,24947.0,77993.0,48641.0,16054.0,25459.0,63196.0,17919.0
10785.0,28391.0,10020.0,14492.0,4460.0,9162.0,3554.0,8637.0,2283.0,5444.0,8616.0,33800.0,3236.0,100460.0,3627.0,30290.0,25456.0,77550.0,49153.0,15627.0,24284.0,59980.0,17566.0
10955.0,26957.0,10044.0,14526.0,4471.0,9001.0,3543.0,8410.0,2323.0,5605.0,8971.0,33878.0,3285.0,99218.0,3620.0,30129.0,25706.0,74522.0,48850.0,14646.0,24115.0,59885.0,17641.0
10924.0,26856.0,10052.0,14537.0,4474.0,8654.0,3622.0,8719.0,2343.0,5738.0,9362.0,33905.0,3258.0,106772.0,3546.0,29376.0,25533.0,74361.0,49261.0,14998.0,24308.0,60287.0,17697.0
10538.0,28469.0,10685.0,15452.0,4756.0,8906.0,3555.0,9325.0,2281.0,5982.0,9841.0,36040.0,3196.0,113113.0,3650.0,30866.0,26557.0,77243.0,52391.0,15906.0,24057.0,58780.0,17367.0
10674.0,30460.0,10970.0,15865.0,4883.0,9491.0,3547.0,9709.0,2320.0,5998.0,9943.0,37002.0,3286.0,115185.0,4012.0,33437.0,27472.0,81090.0,55490.0,17752.0,23604.0,55469.0,17198.0
11013.0,31699.0,10944.0,15827.0,4871.0,9768.0,3718.0,9834.0,2438.0,6040.0,10162.0,36914.0,3367.0,115414.0,4197.0,35291.0,27921.0,82862.0,57076.0,18141.0,24480.0,56299.0,17811.0
11441.0,32728.0,11032.0,15954.0,4910.0,9696.0,4024.0,9976.0,2570.0,6031.0,10326.0,37210.0,3420.0,117088.0,4242.0,35831.0,28070.0,83489.0,58049.0,18262.0,26228.0,58109.0,18160.0
11739.0,35362.0,11178.0,16166.0,4975.0,9929.0,4256.0,10303.0,2611.0,6049.0,10394.0,37706.0,3426.0,120003.0,4317.0,36145.0,28426.0,86576.0,59465.0,18740.0,27756.0,61820.0,18153.0
11896.0,37924.0,11431.0,16530.0,5088.0,10401.0,4382.0,10634.0,2621.0,6057.0,10468.0,38554.0,3433.0,122621.0,4340.0,36542.0,29199.0,90168.0,60197.0,19336.0,28078.0,62405.0,18174.0
12172.0,39683.0,11598.0,16772.0,5162.0,10741.0,4401.0,10800.0,2701.0,6063.0,10557.0,39119.0,3509.0,123963.0,4412.0,36826.0,29775.0,93428.0,60612.0,19452.0,28449.0,63787.0,18567.0
12480.0,40848.0,11696.0,16914.0,5205.0,11003.0,4445.0,10915.0,2806.0,6044.0,10348.0,39449.0,3586.0,123287.0,4446.0,36644.0,29903.0,95052.0,60244.0,19238.0,28755.0,66345.0,19038.0
12690.0,41566.0,11623.0,16808.0,5173.0,11170.0,4423.0,10889.0,2814.0,6015.0,10189.0,39202.0,3589.0,122624.0,4415.0,36069.0,29753.0,95583.0,59236.0,19134.0,29227.0,68533.0,19451.0
12411.0,41970.0,11553.0,16708.0,5142.0,11277.0,4352.0,10807.0,2783.0,5995.0,9992.0,38970.0,3556.0,122333.0,4323.0,35503.0,29513.0,95443.0,58460.0,18988.0,29346.0,69299.0,19694.0
12117.0,42133.0,11498.0,16628.0,5117.0,11268.0,4264.0,10824.0,2699.0,5982.0,9843.0,38782.0,3547.0,122835.0,4320.0,35266.0,29284.0,95065.0,57987.0,18933.0,29207.0,69006.0,19910.0
11817.0,41913.0,11434.0,16536.0,5090.0,11259.0,4165.0,10852.0,2657.0,6046.0,9986.0,38569.0,3502.0,125027.0,4342.0,35171.0,29374.0,95345.0,58371.0,19123.0,28737.0,68932.0,19995.0
11668.0,41331.0,11543.0,16693.0,5138.0,11213.0,4091.0,10960.0,2616.0,6141.0,10302.0,38932.0,3500.0,125527.0,4333.0,35507.0,29732.0,95543.0,59499.0,19566.0,28387.0,68821.0,20306.0
11604.0,41018.0,11738.0,16975.0,5224.0,11160.0,4104.0,10975.0,2637.0,6124.0,10253.0,39591.0,3490.0,124201.0,4421.0,36393.0,29929.0,95695.0,60602.0,20524.0,28353.0,69093.0,20573.0
11652.0,40457.0,11705.0,16929.0,5210.0,11260.0,4153.0,10861.0,2679.0,6068.0,10200.0,39481.0,3534.0,121510.0,4511.0,36549.0,29926.0,95164.0,60508.0,20314.0,28790.0,69469.0,20746.0
12080.0,38605.0,11532.0,16677.0,5132.0,11093.0,4223.0,10516.0,2671.0,5867.0,10020.0,38896.0,3579.0,116163.0,4307.0,35904.0,29523.0,92884.0,59460.0,19700.0,29167.0,69927.0,21119.0
12068.0,36484.0,11193.0,16188.0,4983.0,10683.0,4252.0,10050.0,2672.0,5633.0,9667.0,37756.0,3527.0,110113.0,4169.0,34875.0,28626.0,89896.0,57315.0,18763.0,29415.0,72328.0,20828.0
11819.0,33826.0,10747.0,15542.0,4783.0,10191.0,4147.0,9578.0,2581.0,5524.0,9409.0,36249.0,3443.0,104850.0,4042.0,33580.0,27604.0,87091.0,55079.0,17600.0,28969.0,72719.0,20285.0
11655.0,30956.0,10369.0,14995.0,4615.0,9762.0,4014.0,9110.0,2479.0,5386.0,9199.0,34973.0,3379.0,100619.0,3830.0,32196.0,26672.0,84154.0,53195.0,16266.0,27963.0,70440.0,19744.0
11190.0,27692.0,10046.0,14530.0,4472.0,9336.0,3861.0,8522.0,2375.0,5307.0,9070.0,33887.0,3257.0,93897.0,3725.0,31000.0,25878.0,78485.0,51090.0,14430.0,26715.0,67660.0,19168.0
10808.0,25869.0,9610.0,13898.0,4277.0,8682.0,3621.0,8179.0,2269.0,5118.0,8641.0,32415.0,3146.0,94347.0,3525.0,28841.0,24316.0,75734.0,49292.0,14284.0,25438.0,64249.0,18287.0
10068.0,25176.0,9576.0,13849.0,4262.0,8647.0,3418.0,8180.0,2132.0,5209.0,8924.0,32299.0,3030.0,93928.0,3471.0,28734.0,24437.0,74655.0,49546.0,13969.0,24186.0,60177.0,17238.0
10124.0,24061.0,9663.0,13974.0,4301.0,8567.0,3197.0,8043.0,2150.0,5233.0,9061.0,32593.0,3053.0,92272.0,3508.0,28585.0,24573.0,72218.0,49078.0,13253.0,22529.0,54525.0,16737.0
10051.0,23374.0,9679.0,13999.0,4308.0,8379.0,3191.0,8059.0,2109.0,5299.0,9117.0,32650.0,3060.0,94523.0,3454.0,27745.0,24474.0,71594.0,48907.0,13229.0,22349.0,54269.0,16741.0
9957.0,23900.0,9998.0,14458.0,4449.0,8496.0,3171.0,8320.0,2058.0,5422.0,9394.0,33722.0,3031.0,98343.0,3506.0,28172.0,25062.0,72335.0,50273.0,13669.0,22064.0,52803.0,16472.0
10070.0,24641.0,10364.0,14987.0,4612.0,8782.0,3148.0,8625.0,2092.0,5514.0,9615.0,34955.0,3058.0,101359.0,3590.0,29056.0,25741.0,73514.0,51930.0,14461.0,21685.0,50543.0,16238.0
10236.0,26194.0,10647.0,15398.0,4739.0,9039.0,3220.0,8876.0,2153.0,5563.0,9687.0,35911.0,3086.0,104442.0,3794.0,30183.0,26244.0,75090.0,53176.0,15057.0,21902.0,51055.0,16451.0
10434.0,28513.0,10878.0,15730.0,4842.0,9347.0,3366.0,9129.0,2243.0,5574.0,9847.0,36690.0,3116.0,107881.0,3883.0,31675.0,26898.0,77457.0,54454.0,16085.0,22554.0,51611.0,16469.0
10611.0,31128.0,10991.0,15894.0,4892.0,9601.0,3553.0,9361.0,2316.0,5603.0,9696.0,37071.0,3145.0,109738.0,3946.0,33056.0,27158.0,80755.0,54568.0,16804.0,23475.0,52810.0,16644.0
11303.0,32999.0,10909.0,15776.0,4855.0,9761.0,3698.0,9508.0,2412.0,5560.0,9437.0,36794.0,3247.0,110704.0,4049.0,32978.0,27044.0,83623.0,53932.0,17184.0,24477.0,53566.0,17007.0
11323.0,34376.0,10730.0,15516.0,4776.0,9821.0,3842.0,9518.0,2493.0,5472.0,9172.0,36189.0,3268.0,110196.0,4078.0,32740.0,26708.0,85672.0,53102.0,17060.0,25527.0,56523.0,17421.0
11230.0,34944.0,10553.0,15262.0,4697.0,9645.0,3878.0,9439.0,2518.0,5395.0,8913.0,35596.0,3335.0,109063.0,4044.0,32033.0,26168.0,85850.0,51746.0,16943.0,26287.0,58837.0,17757.0
10762.0,35278.0,10318.0,14922.0,4592.0,9503.0,3882.0,9337.0,2511.0,5300.0,8686.0,34803.0,3303.0,107615.0,3958.0,31240.0,25526.0,85461.0,50783.0,16745.0,26822.0,60284.0,17962.0
10414.0,35426.0,10189.0,14736.0,4535.0,9275.0,3837.0,9300.0,2465.0,5261.0,8560.0,34366.0,3294.0,107699.0,3943.0,30514.0,25060.0,84513.0,49943.0,16559.0,26818.0,60499.0,18200.0
10049.0,35455.0,10131.0,14652.0,4509.0,9133.0,3740.0,9256.0,2392.0,5279.0,8544.0,34173.0,3254.0,108710.0,3904.0,30188.0,24884.0,83521.0,49901.0,16583.0,26520.0,60446.0,18400.0
9874.0,35223.0,10176.0,14716.0,4530.0,9181.0,3678.0,9341.0,2378.0,5413.0,8756.0,34324.0,3231.0,111838.0,3901.0,30491.0,25170.0,83253.0,50497.0,16793.0,26207.0,60391.0,18675.0
9887.0,34931.0,10333.0,14945.0,4599.0,9275.0,3652.0,9508.0,2399.0,5476.0,9131.0,34856.0,3221.0,113537.0,3924.0,30911.0,25592.0,83755.0,52232.0,17469.0,26021.0,60960.0,19059.0
9890.0,35236.0,10724.0,15509.0,4773.0,9528.0,3629.0,9679.0,2414.0,5476.0,9184.0,36170.0,3225.0,112541.0,4020.0,32371.0,26153.0,84961.0,54048.0,18405.0,26145.0,61555.0,19377.0
10112.0,35058.0,10736.0,15526.0,4778.0,9948.0,3690.0,9588.0,2466.0,5396.0,9130.0,36211.0,3269.0,110088.0,4061.0,32624.0,26493.0,85313.0,54101.0,18098.0,26489.0,62418.0,19572.0
10387.0,33624.0,10611.0,15346.0,4722.0,9962.0,3779.0,9353.0,2453.0,5302.0,9046.0,35789.0,3276.0,106429.0,3922.0,32167.0,26284.0,83990.0,53638.0,17648.0,26998.0,63236.0,19835.0
10453.0,31891.0,10376.0,15006.0,4618.0,9791.0,3835.0,8948.0,2412.0,5151.0,8824.0,34996.0,3234.0,101620.0,3848.0,31311.0,25740.0,82043.0,52426.0,16701.0,26945.0,65120.0,19407.0
10500.0,29566.0,10059.0,14548.0,4477.0,9555.0,3705.0,8682.0,2368.0,5009.0,8605.0,33930.0,3206.0,98172.0,3753.0,30268.0,25085.0,80050.0,50920.0,15766.0,26268.0,64907.0,18867.0
10370.0,27576.0,9791.0,14160.0,4357.0,9256.0,3565.0,8358.0,2258.0,4936.0,8567.0,33025.0,3154.0,94645.0,3644.0,29321.0,24505.0,78152.0,49635.0,14819.0,25614.0,63202.0,18265.0
10060.0,25646.0,9665.0,13977.0,4301.0,8957.0,3424.0,8201.0,2145.0,4881.0,8547.0,32598.0,3092.0,93260.0,3472.0,28411.0,24091.0,75798.0,48839.0,14109.0,24504.0,60682.0,17859.0
9906.0,24701.0,9599.0,13882.0,4273.0,8801.0,3255.0,8162.0,2109.0,4862.0,8563.0,32378.0,2999.0,93675.0,3390.0,27858.0,23928.0,74841.0,48508.0,13913.0,23377.0,57839.0,17112.0
9523.0,24182.0,9690.0,14013.0,4313.0,8851.0,3083.0,8106.0,2037.0,4961.0,8801.0,32687.0,2953.0,92908.0,3454.0,28178.0,24276.0,74039.0,48752.0,13571.0,22356.0,55087.0,16694.0
9613.0,22985.0,9729.0,14069.0,4330.0,8867.0,2999.0,7989.0,2054.0,4983.0,8996.0,32813.0,2950.0,90870.0,3423.0,27921.0,24439.0,71880.0,48367.0,12819.0,21681.0,53369.0,16558.0
9623.0,22602.0,9742.0,14088.0,4335.0,8727.0,2981.0,7930.0,2052.0,5019.0,8976.0,32857.0,2977.0,91916.0,3413.0,27316.0,24238.0,70911.0,47824.0,12814.0,21553.0,53177.0,16500.0
9469.0,22936.0,9976.0,14426.0,4440.0,8859.0,2936.0,8168.0,1973.0,5084.0,9302.0,33645.0,2960.0,95325.0,3375.0,27512.0,24738.0,71550.0,48801.0,13027.0,21170.0,51597.0,16196.0
9575.0,23531.0,10282.0,14870.0,4576.0,9173.0,2856.0,8454.0,1983.0,5211.0,9502.0,34680.0,2990.0,98233.0,3533.0,28449.0,25280.0,72503.0,49879.0,13549.0,20626.0,49338.0,15961.0
9680.0,24822.0,10522.0,15216.0,4683.0,9535.0,2888.0,8638.0,2051.0,5207.0,9457.0,35490.0,2973.0,102315.0,3632.0,29216.0,25792.0,74370.0,50754.0,14255.0,20835.0,49337.0,16160.0
9948.0,27137.0,10732.0,15521.0,4777.0,9825.0,3002.0,8912.0,2110.0,5230.0,9498.0,36200.0,3006.0,106249.0,3760.0,30495.0,26422.0,77113.0,52059.0,15490.0,21337.0,49900.0,16013.0
10148.0,29829.0,10690.0,15459.0,4758.0,9938.0,3148.0,9164.0,2170.0,5279.0,9343.0,36056.0,3006.0,109578.0,3816.0,31729.0,26530.0,80226.0,52404.0,16561.0,21992.0,50537.0,16129.0
10459.0,31680.0,10540.0,15243.0,4691.0,9898.0,3302.0,9350.0,2269.0,5271.0,9139.0,35553.0,3067.0,111963.0,3887.0,31933.0,26290.0,82573.0,52412.0,17295.0,22878.0,51288.0,16485.0
10428.0,33207.0,10440.0,15099.0,4647.0,9737.0,3412.0,9462.0,2336.0,5279.0,8895.0,35214.0,3095.0,112875.0,3917.0,31899.0,25852.0,84111.0,52273.0,17578.0,23849.0,53665.0,17033.0
10194.0,34016.0,10333.0,14944.0,4599.0,9536.0,3502.0,9462.0,2357.0,5184.0,8705.0,34853.0,3119.0,112863.0,3879.0,31328.0,25358.0,84261.0,51691.0,17827.0,24657.0,56192.0,17512.0
9831.0,34328.0,10197.0,14747.0,4538.0,9496.0,3588.0,9463.0,2367.0,5143.0,8488.0,34393.0,3116.0,112569.0,3892.0,30687.0,24989.0,84045.0,51038.0,17764.0,24970.0,58099.0,17921.0
9643.0,34524.0,10167.0,14704.0,4526.0,9332.0,3547.0,9474.0,2316.0,5137.0,8422.0,34294.0,3106.0,113426.0,3820.0,30067.0,24727.0,83287.0,50708.0,17766.0,25053.0,58260.0,18346.0
9507.0,34456.0,10160.0,14693.0,4522.0,9268.0,3515.0,9537.0,2264.0,5190.0,8486.0,34269.0,3113.0,115596.0,3850.0,29942.0,24705.0,82388.0,50863.0,17921.0,24960.0,58519.0,18716.0
9434.0,34324.0,10243.0,14813.0,4559.0,9257.0,3441.0,9731.0,2248.0,5323.0,8760.0,34549.0,3111.0,118624.0,3829.0,29992.0,25052.0,82537.0,52056.0,18313.0,24801.0,58859.0,19112.0
9518.0,34106.0,10410.0,15055.0,4633.0,9438.0,3436.0,9968.0,2248.0,5430.0,9211.0,35112.0,3184.0,120096.0,3935.0,30848.0,25687.0,83854.0,53969.0,19012.0,24691.0,59623.0,19566.0
9583.0,34683.0,10938.0,15818.0,4868.0,9708.0,3438.0,10228.0,2262.0,5441.0,9317.0,36893.0,3242.0,119009.0,4069.0,32422.0,26389.0,86060.0,55889.0,19792.0,24865.0,60588.0,20003.0
9806.0,34522.0,10926.0,15801.0,4863.0,10234.0,3526.0,10137.0,2341.0,5296.0,9125.0,36852.0,3260.0,115695.0,4085.0,32872.0,26699.0,87655.0,55710.0,19435.0,25535.0,61531.0,20209.0
10192.0,32978.0,10704.0,15480.0,4764.0,10259.0,3624.0,9874.0,2345.0,5115.0,8878.0,36105.0,3267.0,111480.0,3919.0,32170.0,26304.0,86860.0,54739.0,18692.0,26213.0,62804.0,20378.0
10111.0,30830.0,10324.0,14930.0,4596.0,10010.0,3690.0,9539.0,2314.0,4944.0,8520.0,34825.0,3261.0,106010.0,3820.0,31468.0,25578.0,84622.0,53176.0,17644.0,26506.0,64882.0,19980.0
10013.0,28029.0,9877.0,14284.0,4396.0,9648.0,3592.0,9190.0,2205.0,4771.0,8361.0,33316.0,3188.0,102061.0,3532.0,30384.0,24744.0,82431.0,51920.0,16499.0,26045.0,64792.0,19244.0
9767.0,25722.0,9583.0,13858.0,4265.0,9226.0,3467.0,8937.0,2090.0,4688.0,8288.0,32321.0,3119.0,99915.0,3498.0,29318.0,24001.0,80442.0,50694.0,15422.0,25219.0,62968.0,18538.0
9537.0,25049.0,9517.0,13763.0,4235.0,8902.0,3285.0,9182.0,2010.0,4701.0,8315.0,32101.0,3053.0,103450.0,3424.0,28868.0,23686.0,81155.0,51210.0,15642.0,24022.0,60089.0,17854.0
9239.0,25037.0,9849.0,14244.0,4383.0,9265.0,3093.0,9478.0,1938.0,4911.0,8808.0,33219.0,2978.0,105533.0,3459.0,29986.0,24849.0,82141.0,53206.0,15658.0,22748.0,56976.0,17172.0
9578.0,24710.0,10146.0,14673.0,4516.0,9472.0,2987.0,9637.0,2007.0,5135.0,9211.0,34223.0,3062.0,105981.0,3587.0,30606.0,25860.0,81993.0,54305.0,15253.0,21882.0,54776.0,17263.0
9741.0,23684.0,10400.0,15042.0,4629.0,9559.0,3077.0,9583.0,2045.0,5300.0,9742.0,35081.0,3090.0,104426.0,3572.0,30688.0,26520.0,79723.0,54335.0,14097.0,22443.0,57372.0,17538.0
9698.0,24092.0,10726.0,15511.0,4774.0,9429.0,3122.0,10037.0,2031.0,5489.0,10135.0,36177.0,3075.0,110049.0,3511.0,29686.0,26773.0,80532.0,54858.0,14291.0,22648.0,57959.0,17628.0
9363.0,26238.0,11580.0,16747.0,5154.0,9966.0,3044.0,10703.0,1964.0,5750.0,10571.0,39059.0,3012.0,115867.0,3628.0,31471.0,28133.0,84435.0,58502.0,14965.0,22304.0,56420.0,17332.0
9520.0,28377.0,12079.0,17468.0,5377.0,10852.0,2999.0,11261.0,1950.0,5724.0,10502.0,40743.0,3100.0,119244.0,3852.0,34073.0,29338.0,89455.0,62174.0,16368.0,21771.0,53217.0,17202.0
9721.0,29148.0,11990.0,17339.0,5337.0,11307.0,3143.0,11353.0,2153.0,5767.0,10404.0,40441.0,3150.0,121414.0,4167.0,36150.0,29826.0,92021.0,63186.0,17059.0,22596.0,54004.0,17794.0
10155.0,29653.0,11866.0,17161.0,5281.0,11092.0,3437.0,11553.0,2284.0,5706.0,10356.0,40025.0,3163.0,124437.0,4107.0,36852.0,29686.0,92523.0,63090.0,17855.0,24201.0,56127.0,18241.0
10150.0,31145.0,11678.0,16887.0,5197.0,10961.0,3693.0,11755.0,2323.0,5743.0,10115.0,39387.0,3168.0,128015.0,4164.0,37143.0,29281.0,94173.0,63089.0,19003.0,25546.0,59522.0,18234.0
9889.0,32450.0,11524.0,16665.0,5129.0,10956.0,3752.0,11949.0,2383.0,5732.0,9934.0,38870.0,3146.0,130650.0,4213.0,37241.0,29236.0,96025.0,63259.0,19985.0,25967.0,60357.0,18285.0
10035.0,33105.0,11459.0,16573.0,5100.0,10865.0,3784.0,12007.0,2438.0,5789.0,9836.0,38653.0,3194.0,132251.0,4217.0,36920.0,29220.0,97181.0,63179.0,20382.0,26054.0,61626.0,18693.0
10122.0,33369.0,11419.0,16513.0,5082.0,10740.0,3837.0,12000.0,2460.0,5754.0,9692.0,38515.0,3235.0,130323.0,4175.0,36479.0,28951.0,96711.0,62753.0,20175.0,26545.0,64462.0,19273.0
10111.0,33392.0,11384.0,16464.0,5066.0,10548.0,3863.0,11885.0,2477.0,5693.0,9480.0,38399.0,3279.0,128924.0,4206.0,35876.0,28554.0,95894.0,61672.0,19852.0,26962.0,66963.0,19859.0
10030.0,33497.0,11351.0,16415.0,5052.0,10417.0,3868.0,11827.0,2443.0,5686.0,9392.0,38285.0,3259.0,128490.0,4138.0,35126.0,28226.0,95138.0,60836.0,19215.0,27173.0,68488.0,20317.0
10061.0,33664.0,11372.0,16447.0,5062.0,10323.0,3819.0,11755.0,2414.0,5635.0,9368.0,38359.0,3262.0,128440.0,4101.0,34677.0,28069.0,94547.0,60521.0,18676.0,27018.0,68718.0,20780.0
10098.0,33954.0,11383.0,16461.0,5066.0,10319.0,3750.0,11951.0,2392.0,5795.0,9633.0,38394.0,3327.0,129960.0,4125.0,34681.0,28352.0,95173.0,61296.0,18512.0,26878.0,69283.0,21103.0
10241.0,34360.0,11540.0,16689.0,5137.0,10438.0,3729.0,12168.0,2388.0,5892.0,10001.0,38926.0,3370.0,127194.0,4179.0,35174.0,28819.0,97136.0,62815.0,18361.0,26661.0,69573.0,21601.0
10429.0,35719.0,11891.0,17197.0,5293.0,10835.0,3740.0,12311.0,2384.0,5857.0,10007.0,40109.0,3401.0,123818.0,4311.0,36399.0,29312.0,100029.0,64381.0,18260.0,26710.0,70097.0,21821.0
10497.0,36425.0,11881.0,17184.0,5288.0,11371.0,3758.0,12234.0,2460.0,5740.0,9839.0,40079.0,3392.0,118818.0,4354.0,36628.0,29634.0,102533.0,64271.0,17441.0,27165.0,70510.0,22022.0
10816.0,34870.0,11603.0,16780.0,5164.0,11371.0,3853.0,11816.0,2479.0,5535.0,9479.0,39135.0,3444.0,113024.0,4266.0,36085.0,29185.0,101013.0,62752.0,16458.0,27924.0,71165.0,22288.0
10816.0,32379.0,11000.0,15908.0,4896.0,11068.0,3964.0,11254.0,2441.0,5313.0,9016.0,37103.0,3406.0,107641.0,4096.0,34751.0,28040.0,98216.0,60082.0,15455.0,28472.0,73658.0,21853.0
10634.0,29776.0,10473.0,15146.0,4662.0,10550.0,3872.0,10699.0,2363.0,5143.0,8811.0,35326.0,3342.0,103248.0,3835.0,33034.0,26967.0,95209.0,57670.0,14456.0,28076.0,73741.0,21135.0
10306.0,27277.0,10079.0,14576.0,4486.0,10020.0,3705.0,10283.0,2233.0,5007.0,8596.0,33996.0,3245.0,99881.0,3692.0,31811.0,25902.0,92207.0,55789.0,13514.0,26994.0,71029.0,20195.0
9964.0,25554.0,9830.0,14216.0,4375.0,9693.0,3475.0,9946.0,2116.0,4959.0,8440.0,33158.0,3127.0,97631.0,3492.0,30698.0,25217.0,88819.0,54265.0,12658.0,25571.0,67438.0,19258.0
9510.0,25075.0,9650.0,13956.0,4295.0,9502.0,3256.0,9956.0,2026.0,4931.0,8327.0,32549.0,3048.0,99879.0,3402.0,29940.0,24745.0,87811.0,54032.0,12787.0,24147.0,63355.0,18314.0
9179.0,24942.0,9792.0,14162.0,4358.0,9661.0,3079.0,9992.0,1970.0,5080.0,8637.0,33031.0,3036.0,99849.0,3504.0,30415.0,25360.0,87063.0,54791.0,12590.0,22948.0,59469.0,17562.0
9316.0,24427.0,10027.0,14502.0,4464.0,9705.0,2993.0,9920.0,1993.0,5270.0,9082.0,33824.0,3055.0,98196.0,3446.0,30519.0,25977.0,85116.0,55041.0,11691.0,22156.0,56738.0,17387.0
9344.0,25187.0,10304.0,14901.0,4586.0,9722.0,3003.0,10224.0,1964.0,5500.0,9568.0,34751.0,3027.0,102585.0,3350.0,30036.0,26463.0,85946.0,55739.0,11849.0,22206.0,57027.0,17410.0
