CO1_conventional_hydroelectric_1,FL1_conventional_hydroelectric_1,GC3_conventional_hydroelectric_1,ID1_conventional_hydroelectric_1,KY1_conventional_hydroelectric_1,MT1_conventional_hydroelectric_1,NE1_conventional_hydroelectric_1,OK1_conventional_hydroelectric_1,TX2_conventional_hydroelectric_1,WY1_conventional_hydroelectric_1,eastern0_conventional_hydroelectric_1,eastern1_conventional_hydroelectric_1,eastern2_conventional_hydroelectric_1,eastern3_conventional_hydroelectric_1,eastern4_conventional_hydroelectric_1,eastern5_conventional_hydroelectric_1,eastern6_conventional_hydroelectric_1,western1_conventional_hydroelectric_1,western2_conventional_hydroelectric_1,western3_conventional_hydroelectric_1
0.1254463511373366,0.20098166320909844,0.006460863958221511,0.21310715435336966,0.5956235106339984,0.1620160955179017,0.2631454669461556,0.04651555150522234,0.7197399981126442,0.06585048577323552,0.44012511585896397,0.23746486969718872,0.31453030646745367,0.17532030433987,0.33267142510114805,0.42465421350721677,0.30247087890152646,0.3077962633157556,0.20060021215155396,0.19268318280054897
0.12671348599730967,0.20301178101929138,0.006526125210324759,0.2152597518720906,0.5984715525754062,0.16365262173525424,0.26427258197475434,0.04698540556083064,0.7197663086152097,0.0665156421951874,0.4430836686719215,0.23986350474463503,0.31536562017112885,0.17704691105300674,0.33519118396630687,0.42581228709278235,0.30551135112433636,0.3109053164805612,0.20160385306727474,0.19434750041473225
0.1279806208572828,0.2050418988294843,0.006591386462428007,0.21741234939081147,0.6013195945168139,0.1652891479526068,0.26539969700335303,0.047455259616438955,0.7197926191177751,0.06718079861713927,0.446042221484879,0.24226213979208144,0.31620093387480397,0.17877351776614347,0.3377109428314657,0.4269703606783479,0.30855182334714637,0.3140143696453668,0.20260749398299546,0.19601181802891557
0.12924775571725586,0.2070720166396772,0.0066566477145312535,0.21956494690953243,0.6041676364582217,0.16692567416995935,0.2665268120319517,0.04792511367204726,0.7198189296203406,0.06784595503909113,0.44900077429783647,0.24466077483952775,0.31703624757847915,0.1805001244792802,0.3402307016966245,0.4281284342639135,0.3115922955699564,0.3171234228101725,0.20361113489871618,0.19767613564309883
0.13051489057722898,0.20910213444987008,0.006721908966634501,0.22171754442825328,0.6070156783996294,0.1685622003873119,0.26765392706055047,0.04839496772765556,0.7198452401229061,0.06851111146104302,0.451959327110794,0.2470594098869741,0.31787156128215427,0.182226731192417,0.3427504605617833,0.4292865078494791,0.3146327677927664,0.32023247597497806,0.20461477581443693,0.19934045325728214
0.13178202543720208,0.21113225226006302,0.006787170218737749,0.2238701419469742,0.6098637203410373,0.1701987266046644,0.2687810420891492,0.04886482178326387,0.7198715506254716,0.06917626788299489,0.45491787992375154,0.24945804493442045,0.31870687498582945,0.18395333790555374,0.3452702194269421,0.43044458143504466,0.3176732400155763,0.3233415291397837,0.20561841673015765,0.20100477087146543
0.13304916029717517,0.21316237007025593,0.006852431470840997,0.22602273946569512,0.6127117622824451,0.17183525282201695,0.2699081571177479,0.04933467583887218,0.719897861128037,0.06984142430494676,0.4578764327367091,0.2518566799818668,0.31954218868950457,0.18567994461869047,0.347789978292101,0.43160265502061024,0.3207137122383863,0.32645058230458923,0.2066220576458784,0.2026690884856487
0.13431629515714827,0.21519248788044884,0.006917692722944245,0.228175336984416,0.6155598042238528,0.1734717790393695,0.2710352721463466,0.04980452989448049,0.7199241716306025,0.07050658072689864,0.46083498554966656,0.25425531502931314,0.32037750239317975,0.1874065513318272,0.3503097371572598,0.4327607286061758,0.3237541844611963,0.3295596354693949,0.20762569856159915,0.204333406099832
0.13558343001712136,0.21722260569064178,0.006982953975047492,0.23032793450313693,0.6184078461652607,0.17510830525672205,0.2721623871749453,0.0502743839500888,0.7199504821331679,0.0711717371488505,0.46379353836262405,0.25665395007675956,0.3212128160968549,0.18913315804496394,0.35282949602241864,0.4339188021917414,0.32679465668400626,0.33266868863420046,0.2086293394773199,0.2059977237140153
0.13685056487709446,0.2192527235008347,0.007048215227150739,0.2324805320218578,0.6212558881066684,0.17674483147407458,0.273289502203544,0.050744238005697107,0.7199767926357334,0.07183689357080238,0.46675209117558153,0.25905258512420587,0.32204812980053005,0.1908597647581007,0.3553492548875774,0.43507687577730697,0.32983512890681627,0.3357777417990061,0.20963298039304065,0.20766204132819854
0.13811769973706756,0.22128284131102757,0.007113476479253987,0.23463312954057874,0.6241039300480762,0.1783813576914271,0.2744166172321427,0.05121409206130541,0.720003103138299,0.07250204999275425,0.4697106439885391,0.26145122017165223,0.3228834435042052,0.19258637147123744,0.3578690137527362,0.43623494936287255,0.3328756011296262,0.33888679496381174,0.21063662130876137,0.20932635894238188
0.13938483459704065,0.22331295912122048,0.007178737731357234,0.23678572705929962,0.626951971989484,0.18001788390877968,0.27554373226074147,0.051683946116913716,0.7200294136408644,0.07316720641470613,0.47266919680149655,0.26384985521909854,0.3237187572078804,0.1943129781843742,0.360388772617895,0.4373930229484381,0.3359160733524363,0.34199584812861733,0.21164026222448212,0.21099067655656514
0.14065196945701375,0.22534307693141342,0.007243998983460483,0.23893832457802056,0.6298000139308918,0.1816544101261322,0.2766708472893401,0.05215380017252202,0.7200557241434299,0.073832362836658,0.47562774961445414,0.26624849026654496,0.3245540709115555,0.19603958489751094,0.36290853148305385,0.4385510965340037,0.33895654557524624,0.34510490129342297,0.21264390314020287,0.21265499417074843
